Product_Code,Warehouse,mean_demand,sigma,SS,ROP
Product_0511,Whse_S,1078.3333333333333,1488.986500946197,3469.3385472046393,4547.671880537972
Product_0512,Whse_J,145.2,207.9062005696177,484.42144732720925,629.6214473272092
Product_0512,Whse_S,837.125,709.1015479599159,1652.2066067466042,2489.331606746604
Product_0513,Whse_J,97.6875,103.18428159241087,240.41937611031733,338.10687611031733
Product_0515,Whse_S,265.6341463414634,332.6561855803647,775.0889124022498,1040.7230587437132
Product_0516,Whse_J,68.97619047619048,84.20778253102324,196.20413329728416,265.18032377347464
Product_0518,Whse_S,10.821428571428571,12.858355322019282,29.959967900304928,40.7813964717335
Product_0519,Whse_S,21.238095238095237,20.17098800899453,46.99840206095726,68.2364972990525
Product_0520,Whse_J,7.2105263157894735,8.256554790758813,19.237772662468036,26.448298978257508
Product_0520,Whse_S,33.3125,42.32506236564004,98.61739531194131,131.92989531194132
Product_0521,Whse_S,21.35,33.73771381308066,78.60887318447794,99.95887318447794
Product_0522,Whse_S,308.4,426.78940942811596,994.4193239675102,1302.8193239675102
Product_0523,Whse_S,407.5135135135135,394.5564050383124,919.3164237392679,1326.8299372527813
Product_0524,Whse_J,55.172413793103445,67.55160406550432,157.39523747262507,212.5676512657285
Product_0525,Whse_J,5.7,4.9899899799498595,11.626676653283173,17.326676653283172
Product_0525,Whse_S,11.714285714285714,11.158312439967636,25.998867985124594,37.713153699410306
Product_0526,Whse_J,5.916666666666667,4.756972553924174,11.083746050643326,17.00041271730999
Product_0526,Whse_S,11.935483870967742,10.788683836535908,25.137633339128666,37.073117210096406
Product_0527,Whse_S,14.235294117647058,14.940404488316565,34.8111424577776,49.04643657542466
Product_0528,Whse_S,14.212765957446809,10.603396031487039,24.7059127533648,38.918678710811605
Product_0529,Whse_J,7.357142857142857,6.8487051261360286,15.957482943896947,23.314625801039803
Product_0530,Whse_S,9.341463414634147,8.199419967587831,19.104648524479646,28.44611193911379
Product_0531,Whse_S,12.621621621621621,13.183220293133893,30.716903283001972,43.3385249046236
Product_0532,Whse_S,451.84615384615387,455.9297921660915,1062.3164157469932,1514.162569593147
Product_0533,Whse_J,27.97142857142857,24.918084283703426,58.059136381028985,86.03056495245755
Product_0534,Whse_J,65.58536585365853,82.2629854824623,191.67275617413716,257.2581220277957
Product_0535,Whse_S,73.31818181818181,78.76895053706352,183.531654751358,256.8498365695398
Product_0536,Whse_S,18.485714285714284,23.05156805763908,53.710153574299056,72.19586786001334
Product_0537,Whse_J,13.565217391304348,27.061925764567395,63.05428703144203,76.61950442274637
Product_0537,Whse_S,21.0,19.643246749382925,45.76876492606222,66.76876492606222
Product_0538,Whse_J,12.257142857142858,15.418367307214085,35.92479582580882,48.18193868295168
Product_0539,Whse_J,9.68,14.226501092444808,33.147747545396406,42.827747545396406
Product_0539,Whse_S,26.5,33.028824166271065,76.95716030741158,103.45716030741158
Product_0540,Whse_J,3.1333333333333333,2.614975188810639,6.092892189928789,9.226225523262123
Product_0541,Whse_S,23.9,18.26556238473837,42.5587603564404,66.4587603564404
Product_0542,Whse_S,36.96774193548387,44.635175867595535,103.9999597714976,140.96770170698147
Product_0544,Whse_A,37.425,36.111570345534865,84.13995890509624,121.56495890509623
Product_0544,Whse_J,91.15384615384616,283.1458187151462,659.7297576062907,750.8836037601369
Product_0544,Whse_S,81.6829268292683,119.72623752218857,278.9621334266994,360.6450602559677
Product_0549,Whse_S,4173.076923076923,3301.340054257688,7692.122326420413,11865.199249497335
Product_0550,Whse_C,3132.3529411764707,2336.49836270657,5444.041185106308,8576.39412628278
Product_0551,Whse_S,1413.7931034482758,964.2629079587292,2246.732575543839,3660.525678992115
Product_0552,Whse_C,12156.25,21197.396941529736,49389.93487376429,61546.18487376429
Product_0552,Whse_S,3842.8571428571427,8451.219393892072,19691.34118776853,23534.19833062567
Product_0553,Whse_C,3416.6666666666665,3665.033596621976,8539.528280129203,11956.19494679587
Product_0553,Whse_S,7217.948717948718,12264.516035141718,28576.322361880204,35794.27107982892
Product_0554,Whse_S,6947.368421052632,7032.539691267024,16385.817480652167,23333.185901704797
Product_0555,Whse_C,1479.1666666666667,1790.5498710116146,4171.981199457062,5651.147866123729
Product_0556,Whse_C,35281.25,40134.63983289409,93513.71081064324,128794.96081064324
Product_0556,Whse_S,11844.444444444445,15695.548812489884,36570.62873310143,48415.07317754588
Product_0557,Whse_C,4194.444444444444,6913.624419534163,16108.744897514602,20303.189341959045
Product_0557,Whse_S,14337.209302325582,22336.3682009303,52043.737908167604,66380.94721049319
Product_0558,Whse_C,5000.0,4188.277291043021,9758.68608813024,14758.68608813024
Product_0559,Whse_C,3617.6470588235293,7238.200336937839,16865.006785065165,20482.653843888693
Product_0560,Whse_S,5195.3488372093025,5612.102292129042,13076.198340660669,18271.547177869972
Product_0561,Whse_C,2884.6153846153848,2020.8299894236147,4708.533875357022,7593.149259972407
Product_0562,Whse_C,1305.2631578947369,2052.768776341555,4782.951248875824,6088.21440677056
Product_0562,Whse_S,3607.5,4027.239781340349,9383.468690523014,12990.968690523014
Product_0563,Whse_S,2272.4137931034484,2737.686269164965,6378.809007154368,8651.222800257816
Product_0565,Whse_A,6.885714285714286,7.295330612076178,16.998120326137496,23.883834611851782
Product_0566,Whse_S,494.0,1004.4488372568643,2340.365790808494,2834.365790808494
Product_0567,Whse_A,73.8,127.10310775114824,296.1502410601754,369.9502410601754
Product_0568,Whse_J,64.2,68.71098893190229,160.09660421133233,224.29660421133235
Product_0569,Whse_S,117.0,194.98923047183914,454.3249069993852,571.3249069993851
Product_0570,Whse_J,145.69230769230768,158.25000506339362,368.7225117977071,514.4148194900148
Product_0570,Whse_S,161.6,212.15818328983235,494.3285670653094,655.9285670653094
Product_0571,Whse_J,48.0,56.50663677834667,131.66046369354774,179.66046369354774
Product_0571,Whse_S,115.54545454545455,108.40882218377214,252.5925556881891,368.1380102336436
Product_0572,Whse_J,213.0,332.20325103767425,774.033574917781,987.033574917781
Product_0572,Whse_S,32.0,24.166091947189145,56.30699423695071,88.30699423695071
Product_0573,Whse_S,231.1,221.28988027271177,515.6054210354184,746.7054210354185
Product_0574,Whse_S,111.4,195.41136097985708,455.308471083067,566.708471083067
Product_0575,Whse_S,189.33333333333334,280.42372700373744,653.3872839187082,842.7206172520416
Product_0578,Whse_J,32.333333333333336,27.89743118401167,65.0010146587472,97.33434799208052
Product_0578,Whse_S,114.5,152.3745385554949,355.0326748343031,469.5326748343031
Product_0579,Whse_S,49.57142857142857,37.81471117108236,88.1082770286219,137.67970560005045
Product_0580,Whse_S,164.125,147.78404853027948,344.33683307555117,508.46183307555117
Product_0581,Whse_J,66.0,59.39696961966999,138.39493921383107,204.39493921383107
Product_0583,Whse_S,47.625,39.972369489193966,93.13562090982194,140.76062090982194
Product_0584,Whse_J,122.0,202.47666532220447,471.77063020073643,593.7706302007364
Product_0585,Whse_J,54.92307692307692,64.63740284196021,150.60514862176728,205.5282255448442
Product_0586,Whse_J,104.3076923076923,64.21926004185885,149.63087589753113,253.93856820522342
Product_0586,Whse_S,183.14285714285714,204.5984254080234,476.7143312006945,659.8571883435517
Product_0587,Whse_S,154.05405405405406,151.1228245769252,352.11618126423576,506.1702353182898
Product_0588,Whse_S,415.27659574468083,473.62164784762354,1103.538439484963,1518.8150352296439
Product_0589,Whse_S,1954.2666666666667,1794.2757262522898,4180.662442167835,6134.929108834502
Product_0591,Whse_S,66.61538461538461,58.623066856070714,136.59174577464478,203.2071303900294
Product_0592,Whse_S,72.72727272727273,90.57016366030561,211.02848132851207,283.7557540557848
Product_0593,Whse_S,899.85,786.6925750840081,1832.993699945739,2732.843699945739
Product_0594,Whse_J,41.25,36.69049342394168,85.48884967778412,126.73884967778412
Product_0595,Whse_S,105.6923076923077,84.17256998845609,196.1220880731027,301.8143957654104
Product_0597,Whse_J,4.1,2.7586853440699257,6.427736851682927,10.527736851682928
Product_0598,Whse_J,2.45,2.235479461111784,5.208667144390457,7.658667144390457
Product_0599,Whse_A,926.8461538461538,1120.2651128536152,2610.2177129489232,3537.063866795077
Product_0600,Whse_J,195.23809523809524,208.30603770084258,485.35306784296324,680.5911630810585
Product_0602,Whse_J,74.16666666666667,56.66117282361111,132.02053267901388,206.18719934568054
Product_0609,Whse_S,10.263157894736842,16.760126766156592,39.05109536514486,49.3142532598817
Product_0610,Whse_C,228.2888888888889,178.43570553591852,415.75519389869015,644.0440827875791
Product_0611,Whse_C,4.684210526315789,3.544207035257947,8.258002392151017,12.942212918466806
Product_0612,Whse_J,6.178571428571429,16.400211316227946,38.21249236681111,44.39106379538254
Product_0614,Whse_C,47.885714285714286,69.3561869790209,161.5999156611187,209.485629946833
Product_0614,Whse_S,100.33333333333333,95.63662288246921,222.83333131615328,323.1666646494866
Product_0617,Whse_C,4.921052631578948,4.634661298143199,10.798760824673655,15.719813456252602
Product_0621,Whse_S,37.02272727272727,28.48458468157873,66.36908230807845,103.39180958080573
Product_0627,Whse_S,5.625,5.8240325238368715,13.56999578053991,19.194995780539912
Product_0629,Whse_J,5.476190476190476,4.527628438808455,10.5493742624237,16.02556473861418
Product_0630,Whse_J,4.484848484848484,5.274473979230133,12.28952437160621,16.774372856454697
Product_0631,Whse_C,31.6,47.913738278175224,111.63901018814828,143.23901018814828
Product_0634,Whse_A,78.48484848484848,81.01393445425037,188.7624672784034,267.2473157632519
Product_0635,Whse_A,1569.2307692307693,2237.9936069201326,5214.525104123909,6783.755873354678
Product_0637,Whse_A,4.033333333333333,3.156638689506918,7.354968146551119,11.388301479884452
Product_0639,Whse_A,8.162790697674419,10.242140384003028,23.864187094727054,32.026977792401475
Product_0640,Whse_J,13.205128205128204,12.39732459928242,28.88576631632804,42.09089452145625
Product_0642,Whse_A,6.175,5.843635591228881,13.615670927563293,19.790670927563294
Product_0649,Whse_J,847.0588235294117,617.0483474587743,1437.7226495789441,2284.781473108356
Product_0650,Whse_A,972.5806451612904,804.8866079224471,1875.3857964593017,2847.966441620592
Product_0653,Whse_J,137.85714285714286,118.10569293574613,275.1862645402885,413.04340739743134
Product_0655,Whse_J,15.418604651162791,15.470759759315444,36.046870239204985,51.46547489036777
Product_0658,Whse_C,1653.8857142857144,1256.2157170371227,2926.982620696496,4580.86833498221
Product_0659,Whse_J,11.23076923076923,14.107596942710536,32.87070087651555,44.10147010728478
Product_0661,Whse_J,10.631578947368421,11.555789592893273,26.924989751441327,37.55656869880975
Product_0662,Whse_J,78.70967741935483,71.58872981523794,166.8017404695044,245.51141788885923
Product_0664,Whse_C,45.9375,51.195978609715546,119.28663016063723,165.22413016063723
Product_0666,Whse_C,2.2,1.3038404810405297,3.0379483208244342,5.237948320824435
Product_0670,Whse_C,10.5,15.083103128998356,35.14363029056617,45.64363029056617
Product_0672,Whse_S,66.02173913043478,62.72567758118937,146.15082876417125,212.17256789460603
Product_0673,Whse_J,3.032258064516129,2.7626541702710687,6.436984216731591,9.46924228124772
Product_0674,Whse_J,5.2105263157894735,4.714313424758299,10.984350279686838,16.194876595476313
Product_0676,Whse_J,457.037037037037,870.2511344646654,2027.6851433026704,2484.7221803397074
Product_0678,Whse_J,299.3939393939394,264.432640216977,616.1280517055565,915.5219910994958
Product_0679,Whse_J,200.46511627906978,235.17929825046548,547.9677649235846,748.4328812026544
Product_0680,Whse_J,94.83870967741936,106.45408925109251,248.03802795504555,342.87673763246494
Product_0681,Whse_J,233.63636363636363,197.26137670602859,459.61900772504663,693.2553713614102
Product_0682,Whse_J,143.05555555555554,131.12304895880806,305.51670407402275,448.5722596295783
Product_0684,Whse_J,727.2727272727273,642.2031977076083,1496.3334506587273,2223.6061779314546
Product_0685,Whse_S,2052.8571428571427,1794.998859588313,4182.34734284077,6235.204485697912
Product_0686,Whse_J,186.66666666666666,203.32943009524504,473.757572121921,660.4242387885877
Product_0687,Whse_J,218.14814814814815,502.87662531171634,1171.7025369762991,1389.8506851244474
Product_0688,Whse_J,144.11764705882354,124.2948022282612,289.6068891918486,433.72453625067214
Product_0690,Whse_J,2231.904761904762,1992.7211914379893,4643.040376050515,6874.9451379552775
Product_0691,Whse_J,17.333333333333332,11.62919151265879,27.09601622449498,44.42934955782832
Product_0692,Whse_J,38.0,68.28046735503663,159.09348893723535,197.09348893723535
Product_0693,Whse_J,17.8,13.972867480979902,32.55678123068317,50.35678123068317
Product_0694,Whse_J,9.333333333333334,6.204252865832308,14.455909177389278,23.789242510722612
Product_0696,Whse_J,45.833333333333336,35.40610051986788,82.49621421129216,128.32954754462548
Product_0697,Whse_J,61.666666666666664,41.38409933973337,96.42495146157874,158.09161812824541
Product_0701,Whse_J,68.38235294117646,60.71194516077532,141.4588322246065,209.84118516578297
Product_0702,Whse_J,96.25,86.88889162130846,202.45111747764872,298.7011174776487
Product_0706,Whse_J,83.92857142857143,87.44709699880931,203.7517360072257,287.68030743579715
Product_0707,Whse_J,69.04761904761905,54.88611374471395,127.88464502518352,196.93226407280258
Product_0708,Whse_J,89.84375,84.92391637566324,197.87272515529534,287.71647515529537
Product_0709,Whse_J,63.75,49.012688048540966,114.19956315310046,177.94956315310046
Product_0710,Whse_J,128.2051282051282,106.55791098769757,248.27993260133533,376.48506080646354
Product_0717,Whse_J,23.235294117647058,28.446285811518315,66.27984594083767,89.51514005848473
Product_0718,Whse_J,45.13157894736842,103.62671341200917,241.45024224998136,286.58182119734977
Product_0726,Whse_J,125.67567567567568,100.08442382255039,233.19670750654242,358.8723831822181
Product_0730,Whse_J,172.09302325581396,138.46622657726707,322.6263079250323,494.7193311808462
Product_0734,Whse_J,18.75,19.701295024465413,45.90401740700441,64.6540174070044
Product_0737,Whse_J,30.24390243902439,31.799198486600943,74.0921324737802,104.33603491280459
Product_0750,Whse_J,12.068965517241379,14.424510475681807,33.60910940833861,45.67807492557999
Product_0751,Whse_J,20.0,21.735082081819897,50.64274125064036,70.64274125064037
Product_0752,Whse_J,9.655172413793103,9.154529956213581,21.330054797977645,30.98522721177075
Product_0753,Whse_J,11.923076923076923,18.712398193546605,43.59988779096359,55.52296471404051
Product_0758,Whse_J,107.14285714285714,71.41550403118272,166.39812439265575,273.54098153551286
Product_0759,Whse_J,131.25,121.39018462411582,282.83913017418985,414.08913017418985
Product_0766,Whse_J,8.666666666666666,9.603522389020746,22.37620716641834,31.042873833085004
Product_0783,Whse_J,62.325581395348834,155.9317190204666,363.3209053176872,425.64648671303604
Product_0799,Whse_J,6.0285714285714285,5.538558499474465,12.904841303775505,18.933412732346934
Product_0800,Whse_J,8.54054054054054,7.540979138438613,17.57048139256197,26.11102193310251
Product_0801,Whse_J,5.375,4.928657694207081,11.4837724275025,16.8587724275025
Product_0802,Whse_J,7.411764705882353,8.27964882529638,19.291581762940567,26.70334646882292
Product_0803,Whse_J,8.30952380952381,8.890905452635966,20.715809704641803,29.025333514165613
Product_0804,Whse_J,15.972222222222221,14.082382329119318,32.81195082684801,48.78417304907023
Product_0805,Whse_J,8.69047619047619,7.389802120318789,17.21823894034278,25.90871513081897
Product_0808,Whse_J,37.5,15.38643637241659,35.850396747730656,73.35039674773066
Product_0809,Whse_S,1.75,0.9574271077563381,2.2308051610722677,3.9808051610722677
Product_0811,Whse_J,4.571428571428571,4.540820148282424,10.580110945498047,15.151539516926618
Product_0812,Whse_J,6.0,4.377975178854566,10.20068216673114,16.20068216673114
Product_0814,Whse_J,41.76190476190476,36.47572498740172,84.98843922064601,126.75034398255077
Product_0824,Whse_S,30.11111111111111,20.337431281042132,47.38621488482817,77.49732599593928
Product_0825,Whse_A,2.967741935483871,2.892333210031213,6.739136379372726,9.706878314856597
Product_0826,Whse_J,53.18604651162791,73.18282904705937,170.51599167964835,223.70203819127624
Product_0834,Whse_J,618.75,682.3672031978091,1589.9155834508952,2208.665583450895
Product_0835,Whse_J,1382.142857142857,2056.61598558635,4791.915246416195,6174.058103559052
Product_0836,Whse_J,828.125,1068.080694970067,2488.6280192802565,3316.7530192802565
Product_0838,Whse_J,2344.8275862068967,1696.1271445974778,3951.9762469121233,6296.80383311902
Product_0844,Whse_J,98.89285714285714,74.40646093298236,173.3670539738489,272.259911116706
Product_0846,Whse_J,106.79310344827586,111.17308876263456,259.03329681693856,365.82640026521443
Product_0848,Whse_J,67.1590909090909,65.6594254314759,152.98646125533884,220.14555216442974
Product_0860,Whse_J,20.974358974358974,29.600397560885618,68.96892631686349,89.94328529122247
Product_0861,Whse_J,14.3,8.620785852690503,20.08643103676887,34.38643103676887
Product_0862,Whse_J,11.902439024390244,8.461101813737914,19.71436722600934,31.616806250399584
Product_0868,Whse_J,415.27777777777777,467.984957701549,1090.4049514446092,1505.682729222387
Product_0869,Whse_S,3925.5813953488373,4421.1123909010685,10301.19187079949,14226.773266148328
Product_0870,Whse_C,5047.619047619048,4081.558409188707,9510.031093409689,14557.650141028736
Product_0871,Whse_C,2985.4166666666665,2888.939897589435,6731.229961383384,9716.64662805005
Product_0872,Whse_C,600.2941176470588,684.7582422047797,1595.4867043371366,2195.7808219841954
Product_0874,Whse_C,81.25,117.32094674632721,273.3578059189424,354.6078059189424
Product_0875,Whse_C,576.25,1168.542586436536,2722.7042263971293,3298.9542263971293
Product_0876,Whse_C,347.9166666666667,278.3800837245595,648.6255950782236,996.5422617448903
Product_0877,Whse_C,17894.0,27198.210706607624,63371.83094639576,81265.83094639576
Product_0879,Whse_C,1019.4444444444445,749.128806183535,1745.4701184076364,2764.914562852081
Product_0880,Whse_C,731.7647058823529,948.1708396573218,2209.23805640156,2941.0027622839125
Product_0881,Whse_C,150.0,217.57757237362495,506.9557436305461,656.9557436305461
Product_0882,Whse_C,131.11111111111111,50.1109879279097,116.7586018720296,247.86971298314072
Product_0883,Whse_C,356.3636363636364,492.89760797558347,1148.4514265831094,1504.815062946746
Product_0884,Whse_C,76.125,87.13351823494791,203.02109748742865,279.1460974874286
Product_0885,Whse_C,2442.3076923076924,2177.6910849655565,5074.020227969747,7516.327920277439
Product_0886,Whse_C,900.0,1531.4648593371692,3568.3131222556044,4468.313122255604
Product_0887,Whse_C,105.0,58.26437026266793,135.75598271201628,240.75598271201628
Product_0888,Whse_C,1150.0,1339.5428324618813,3121.1347996361833,4271.134799636184
Product_0889,Whse_C,1008.6666666666666,1067.1545579599576,2486.470120046701,3495.1367867133677
Product_0890,Whse_C,232.08333333333334,206.20756041186874,480.4636157596542,712.5469490929876
Product_0891,Whse_C,676.578947368421,624.0117649436196,1453.9474123186337,2130.5263596870545
Product_0892,Whse_C,801.25,795.6525015519064,1853.870328615942,2655.120328615942
Product_0893,Whse_C,378.6842105263158,805.1428312187059,1875.9827967395847,2254.6670072659003
Product_0895,Whse_C,90.85714285714286,106.78121825222155,248.8002385276762,339.6573813848191
Product_0896,Whse_C,50.7,47.02194336578122,109.56112804227024,160.26112804227023
Product_0897,Whse_S,661.9047619047619,638.1427665312759,1486.872646017873,2148.7774079226347
Product_0898,Whse_S,284.61538461538464,255.26507087781596,594.7676151453112,879.3829997606958
Product_0899,Whse_A,650.0,635.4132513569417,1480.5128756616743,2130.512875661674
Product_0900,Whse_J,385.18518518518516,462.39651957009943,1077.3838905983316,1462.5690757835168
Product_0902,Whse_C,66.66666666666667,38.18813079129867,88.9783447437259,155.64501141039256
Product_0903,Whse_J,173.68421052631578,154.54241178800007,360.08381946604015,533.7680299923559
Product_0904,Whse_S,579.5454545454545,517.470747024384,1205.7068405668147,1785.2522951122692
Product_0905,Whse_C,891.1764705882352,1354.200568614432,3155.287324871627,4046.463795459862
Product_0905,Whse_S,2415.4761904761904,1915.2624508189056,4462.56151040805,6878.037700884241
Product_0906,Whse_S,1876.6666666666667,1837.395931617301,4281.132520668311,6157.799187334978
Product_0907,Whse_J,822.3684210526316,839.8598152347141,1956.873369496884,2779.2417905495154
Product_0908,Whse_J,773.0769230769231,929.4768020268571,2165.680948722577,2938.7578717995
Product_0909,Whse_S,2588.3720930232557,5692.903238842349,13264.464546502675,15852.83663952593
Product_0910,Whse_S,235.71428571428572,213.7107131324095,497.94596159851415,733.6602473127998
Product_0911,Whse_S,496.25,373.8893810082993,871.1622577493374,1367.4122577493374
Product_0912,Whse_S,143.84615384615384,119.63534337567383,278.75035006532005,422.59650391147386
Product_0913,Whse_S,200.6060606060606,176.13807428299313,410.401713079374,611.0077736854346
Product_0914,Whse_S,1622.5,1812.3787315753477,4222.8424445705605,5845.3424445705605
Product_0915,Whse_S,2674.358974358974,7329.275039496635,17077.21084202716,19751.569816386134
Product_0916,Whse_S,1858.974358974359,2445.6963219756526,5698.472430203271,7557.446789177629
Product_0917,Whse_S,224.0625,235.94503699775285,549.7519362047642,773.8144362047642
Product_0918,Whse_S,83.07692307692308,93.21879418735037,217.19979045652636,300.2767135334494
Product_0919,Whse_S,140.0,133.81962601835468,311.7997286227664,451.7997286227664
Product_0920,Whse_S,1348.4848484848485,1479.0455562881616,3446.1761461514166,4794.660994636265
Product_0921,Whse_S,1535.8974358974358,2892.0478247744677,6738.47143172451,8274.368867621946
Product_0922,Whse_S,4140.909090909091,6503.498814388502,15153.15223752521,19294.0613284343
Product_0923,Whse_S,1597.5,1902.964960535438,4433.908358047571,6031.408358047571
Product_0924,Whse_S,1174.4444444444443,968.7516699236178,2257.1913909220293,3431.6358353664737
Product_0925,Whse_S,551.6129032258065,462.3281430196057,1077.2245732356814,1628.8374764614878
Product_0926,Whse_S,478.57142857142856,423.48391272706493,986.7175166540613,1465.28894522549
Product_0927,Whse_S,587.4358974358975,618.8474769521926,1441.9146212986086,2029.350518734506
Product_0935,Whse_S,11309.52380952381,9706.643677143455,22616.47976774425,33926.00357726806
Product_0937,Whse_J,2775.0,2832.843094843058,6600.524410984326,9375.524410984326
Product_0938,Whse_S,61477.27272727273,46101.87840412803,107417.37668161832,168894.64940889104
Product_0939,Whse_J,704.7619047619048,792.0188409166886,1845.4038993358845,2550.165804097789
Product_0940,Whse_C,738.7096774193549,883.0543280209656,2057.51658428885,2796.226261708205
Product_0944,Whse_A,4.526315789473684,4.751880663855916,11.071881946784284,15.59819773625797
Product_0948,Whse_S,10230.76923076923,7260.209434006778,16916.287981235793,27147.057212005024
Product_0949,Whse_C,3966.6666666666665,4190.306273611353,9763.413617514454,13730.08028418112
Product_0953,Whse_J,486.8421052631579,403.47882668689977,940.1056661804765,1426.9477714436343
Product_0954,Whse_J,10.1,12.495742864815591,29.11508087502033,39.21508087502033
Product_0955,Whse_J,28.435897435897434,37.93817329883401,88.39594378628324,116.83184122218067
Product_0958,Whse_C,5645.1612903225805,8670.057235861726,20201.233359557824,25846.394649880403
Product_0958,Whse_S,4585.365853658536,4116.889661844835,9592.352912098466,14177.718765757003
Product_0961,Whse_C,3394.4444444444443,2316.640972793453,5397.773466608745,8792.21791105319
Product_0962,Whse_J,28892.85714285714,29613.60041721252,68999.68897210517,97892.54611496232
Product_0966,Whse_S,266.5217391304348,239.99275351378932,559.1831156871291,825.704854817564
Product_0972,Whse_J,120.45454545454545,80.41424137831692,187.36518241147843,307.81972786602387
Product_0973,Whse_S,5809.090909090909,5011.696546353069,11677.25295300265,17486.34386209356
Product_0975,Whse_S,4432.258064516129,5322.116564975141,12400.531596392078,16832.78966090821
Product_0976,Whse_A,946.1538461538462,1195.1868723839918,2784.785412654701,3730.939258808547
Product_0978,Whse_J,970.9302325581396,806.7595793209616,1879.7498198178407,2850.6800523759803
Product_0979,Whse_S,11997.872340425532,10095.59717555999,23522.741419054775,35520.61375948031
Product_0980,Whse_S,88255.31914893616,112247.72062856765,261537.18906456264,349792.5082134988
Product_0982,Whse_J,287.5,437.358999835195,1019.0464696160044,1306.5464696160043
Product_0983,Whse_J,376.9230769230769,354.4540193337668,825.8778650476767,1202.8009419707537
Product_0984,Whse_S,9587.179487179486,8151.24076726261,18992.39098772188,28579.570474901368
Product_0986,Whse_A,585.8974358974359,740.7276577042262,1725.8954424508472,2311.792878348283
Product_0987,Whse_J,219.5121951219512,139.58780783994345,325.23959226706825,544.7517873890195
Product_0988,Whse_J,276.9230769230769,260.4729426373378,606.9019563449971,883.825033268074
Product_0990,Whse_A,6731.818181818182,11958.634512097917,27863.618413188145,34595.43659500633
Product_0992,Whse_J,206.66666666666666,111.59993483217389,260.0278481589652,466.6945148256318
Product_0995,Whse_J,574.390243902439,1571.0315859022182,3660.5035951521686,4234.893839054607
Product_0996,Whse_S,14409.52380952381,10470.092354609553,24395.31518624026,38804.83899576407
Product_0997,Whse_A,11998.57142857143,12901.000221792456,30059.330516776423,42057.901945347854
Product_0999,Whse_A,2545.2380952380954,2749.722929765141,6406.854426352779,8952.092521590876
Product_1000,Whse_J,380.0,437.2709484438008,1018.8413098740559,1398.841309874056
Product_1000,Whse_S,19632.291666666668,24171.449858325548,56319.47816989853,75951.7698365652
Product_1001,Whse_S,36591.30434782609,34325.195320877996,79977.70509764574,116569.00944547183
Product_1002,Whse_A,15839.655172413793,38536.12493332519,89789.1710946477,105628.8262670615
Product_1004,Whse_S,4775.0,4558.845405206392,10622.109794130893,15397.109794130893
Product_1005,Whse_S,11512.820512820514,16285.07840562835,37944.23268511405,49457.05319793457
Product_1006,Whse_A,1667.5675675675675,1242.9923692565574,2896.1722203677787,4563.739787935347
Product_1007,Whse_S,8527.777777777777,12400.428820030174,28892.999150670308,37420.77692844809
Product_1012,Whse_J,1237.2093023255813,1658.4593044971925,3864.210179478459,5101.4194818040405
Product_1016,Whse_C,3727.027027027027,4151.147675887601,9672.174084818109,13399.201111845136
Product_1016,Whse_S,20740.425531914894,18318.553905979872,42682.2306009331,63422.656132847995
Product_1019,Whse_J,39950.0,56356.41046056784,131310.43637312306,171260.43637312306
Product_1022,Whse_J,1271.4285714285713,776.4387566686395,1809.1023030379301,3080.5308744665017
Product_1023,Whse_C,9455.555555555555,8932.97085263174,20813.822086631957,30269.37764218751
Product_1025,Whse_S,29.0,29.38010340673559,68.45564093769393,97.45564093769393
Product_1027,Whse_S,500.42857142857144,639.8901004542425,1490.9439340583851,1991.3725054869565
Product_1028,Whse_J,696.0,591.2416313713596,1377.593001095268,2073.593001095268
Product_1029,Whse_J,1360.0,1978.5775776474447,4610.085755918546,5970.085755918546
Product_1035,Whse_J,315.625,314.8914902645444,733.6971723163886,1049.3221723163886
Product_1037,Whse_J,481.57894736842104,330.31947120677205,769.6443679117789,1251.2233152802
Product_1039,Whse_J,1171.4285714285713,1276.291448152489,2973.7590741952995,4145.187645623871
Product_1046,Whse_J,339.0243902439024,409.19313824921835,953.4200121206787,1292.444402364581
Product_1047,Whse_C,61304.34782608696,37210.011827963106,86699.32755915404,148003.675385241
Product_1052,Whse_S,2200.8,3850.513538522469,8971.696544757353,11172.496544757352
Product_1058,Whse_J,68.5,122.1777393799705,284.6741327553313,353.1741327553313
Product_1061,Whse_J,23.714285714285715,27.395515795733537,63.831551804059146,87.54583751834485
Product_1063,Whse_J,18.0,23.64442478745067,55.09150975476007,73.09150975476007
Product_1064,Whse_S,1566.657894736842,1515.882336521945,3532.005844096132,5098.663738832975
Product_1065,Whse_S,1378.452380952381,1405.4663526420072,3274.7366016558767,4653.188982608258
Product_1066,Whse_S,1432.3023255813953,1474.7952648044748,3436.2729669944265,4868.575292575822
Product_1067,Whse_S,4307.872340425532,3473.759056605503,8093.858601890822,12401.730942316353
Product_1068,Whse_S,1211.9777777777779,1083.5962743838618,2524.779319314398,3736.757097092176
Product_1069,Whse_S,6707.326530612245,4833.888037369414,11262.959127070735,17970.28565768298
Product_1070,Whse_S,850.6578947368421,758.8905941273139,1768.2150843166414,2618.8729790534835
Product_1071,Whse_S,1116.8,1721.232477332926,4010.4716721857176,5127.271672185718
Product_1072,Whse_S,2334.897435897436,2289.683106031462,5334.961637053307,7669.859072950743
Product_1073,Whse_S,4044.8367346938776,3614.3009487021295,8421.321210475962,12466.15794516984
